Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice
496002,84670,JAPANESE CROCHETED ANIMAL,24.0,2010-01-28 12:06:00,0.42,16746.0,United Kingdom,10.08
496002,21948,SET OF 6 CAKE CHOPSTICKS,12.0,2010-01-28 12:06:00,1.25,16746.0,United Kingdom,15.0
496002,21929,JUMBO BAG PINK VINTAGE PAISLEY,10.0,2010-01-28 12:06:00,1.95,16746.0,United Kingdom,19.5
496002,20711,JUMBO BAG TOYS ,10.0,2010-01-28 12:06:00,1.95,16746.0,United Kingdom,19.5
496002,21943,CAKES AND RABBITS DESIGN FLANNEL ,48.0,2010-01-28 12:06:00,0.38,16746.0,United Kingdom,18.240000000000002
496002,22380,TOY TIDY SPACEBOY  ,10.0,2010-01-28 12:06:00,2.1,16746.0,United Kingdom,21.0
496002,22381,TOY TIDY PINK RETROSPOT  ,10.0,2010-01-28 12:06:00,2.1,16746.0,United Kingdom,21.0
496002,22379,RECYCLING BAG RETROSPOT ,10.0,2010-01-28 12:06:00,2.1,16746.0,United Kingdom,21.0
496002,22378,WALL TIDY RETROSPOT ,5.0,2010-01-28 12:06:00,2.1,16746.0,United Kingdom,10.5
496002,20726,LUNCH BAG WOODLAND,10.0,2010-01-28 12:06:00,1.65,16746.0,United Kingdom,16.5
496002,22382,LUNCHBAG SPACEBOY DESIGN ,10.0,2010-01-28 12:06:00,1.65,16746.0,United Kingdom,16.5
496002,22383,LUNCHBAG SUKI  DESIGN ,10.0,2010-01-28 12:06:00,1.65,16746.0,United Kingdom,16.5
496002,22384,LUNCHBAG PINK RETROSPOT,10.0,2010-01-28 12:06:00,1.65,16746.0,United Kingdom,16.5
496002,22367,CHILDS APRON SPACEBOY DESIGN,8.0,2010-01-28 12:06:00,1.95,16746.0,United Kingdom,15.6
496002,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6.0,2010-01-28 12:06:00,2.95,16746.0,United Kingdom,17.700000000000003
496002,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6.0,2010-01-28 12:06:00,2.95,16746.0,United Kingdom,17.700000000000003
496002,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12.0,2010-01-28 12:06:00,1.65,16746.0,United Kingdom,19.799999999999997
496003,79323W, WHITE CHERRY LIGHTS,4.0,2010-01-28 12:20:00,6.75,16905.0,United Kingdom,27.0
496003,84360,TABLE LAMP WHITE SHADE WOOD BASE,1.0,2010-01-28 12:20:00,5.95,16905.0,United Kingdom,5.95
496003,72803B,OCEAN SCENT CANDLE JEWELLED DRAWER,1.0,2010-01-28 12:20:00,4.25,16905.0,United Kingdom,4.25
496003,21167,WHITE SAGE INCENSE,5.0,2010-01-28 12:20:00,0.21,16905.0,United Kingdom,1.05
496003,21947,SET OF 6 HEART CHOPSTICKS,10.0,2010-01-28 12:20:00,1.25,16905.0,United Kingdom,12.5
496003,21949,SET OF 6 STRAWBERRY CHOPSTICKS,2.0,2010-01-28 12:20:00,1.25,16905.0,United Kingdom,2.5
496003,72023F,RED ORGANIC CANDLE IN GLASS,4.0,2010-01-28 12:20:00,1.25,16905.0,United Kingdom,5.0
496003,72232,FENG SHUI PILLAR CANDLE,18.0,2010-01-28 12:20:00,0.19,16905.0,United Kingdom,3.42
496003,17091B,JASMINE TEA INCENSE IN TIN,2.0,2010-01-28 12:20:00,1.25,16905.0,United Kingdom,2.5
496003,17039,INLAID WOOD INCENSE HOLDER,3.0,2010-01-28 12:20:00,0.29,16905.0,United Kingdom,0.8699999999999999
496003,85060,WOOD FAN WITH FLOWER DESIGN,7.0,2010-01-28 12:20:00,1.25,16905.0,United Kingdom,8.75
496003,20989,URBAN CHIC CHOPSTICKS SET/5,2.0,2010-01-28 12:20:00,1.95,16905.0,United Kingdom,3.9
496003,20990,SPRING FLOWER CHOPSTICKS SET/5,2.0,2010-01-28 12:20:00,1.95,16905.0,United Kingdom,3.9
496003,20886,BOX OF 9 PEBBLE CANDLES,4.0,2010-01-28 12:20:00,1.95,16905.0,United Kingdom,7.8
496003,72793,BLACK BOX MIRROR LANTERN,2.0,2010-01-28 12:20:00,5.95,16905.0,United Kingdom,11.9
496003,84360,TABLE LAMP WHITE SHADE WOOD BASE,2.0,2010-01-28 12:20:00,5.95,16905.0,United Kingdom,11.9
496004,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",3.0,2010-01-28 12:26:00,0.85,13820.0,United Kingdom,2.55
496004,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",2.0,2010-01-28 12:26:00,1.65,13820.0,United Kingdom,3.3
496004,21445,12 PINK ROSE PEG PLACE SETTINGS,2.0,2010-01-28 12:26:00,1.25,13820.0,United Kingdom,2.5
496004,21447,12 IVORY ROSE PEG PLACE SETTINGS,2.0,2010-01-28 12:26:00,1.25,13820.0,United Kingdom,2.5
496004,22189,CREAM HEART CARD HOLDER,2.0,2010-01-28 12:26:00,3.95,13820.0,United Kingdom,7.9
496004,35972,DAISY FOLKART HEART DECORATION,4.0,2010-01-28 12:26:00,1.25,13820.0,United Kingdom,5.0
496004,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1.0,2010-01-28 12:26:00,0.85,13820.0,United Kingdom,0.85
496004,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",2.0,2010-01-28 12:26:00,1.95,13820.0,United Kingdom,3.9
496004,21380,WOODEN HAPPY BIRTHDAY GARLAND,3.0,2010-01-28 12:26:00,2.95,13820.0,United Kingdom,8.850000000000001
496004,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,3.0,2010-01-28 12:26:00,1.69,13820.0,United Kingdom,5.07
496004,21385,IVORY HANGING DECORATION  HEART,4.0,2010-01-28 12:26:00,0.85,13820.0,United Kingdom,3.4
496004,21384,IVORY HANGING DECORATION  BUTTERFLY,4.0,2010-01-28 12:26:00,0.85,13820.0,United Kingdom,3.4
496004,22189,CREAM HEART CARD HOLDER,2.0,2010-01-28 12:26:00,3.95,13820.0,United Kingdom,7.9
496004,21733,RED HANGING HEART T-LIGHT HOLDER,4.0,2010-01-28 12:26:00,2.95,13820.0,United Kingdom,11.8
496004,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1.0,2010-01-28 12:26:00,12.75,13820.0,United Kingdom,12.75
496004,85066,CREAM SWEETHEART MINI CHEST,1.0,2010-01-28 12:26:00,12.75,13820.0,United Kingdom,12.75
496004,79323LP,LIGHT PINK CHERRY LIGHTS,3.0,2010-01-28 12:26:00,6.75,13820.0,United Kingdom,20.25
496004,79323W, WHITE CHERRY LIGHTS,3.0,2010-01-28 12:26:00,6.75,13820.0,United Kingdom,20.25
496004,79323GR,GREEN CHERRY LIGHTS,3.0,2010-01-28 12:26:00,6.75,13820.0,United Kingdom,20.25
496004,79323P,PINK CHERRY LIGHTS,3.0,2010-01-28 12:26:00,6.75,13820.0,United Kingdom,20.25
496004,79323B,BLACK CHERRY LIGHTS,2.0,2010-01-28 12:26:00,6.75,13820.0,United Kingdom,13.5
496004,21114,LAVENDER SCENTED FABRIC HEART,10.0,2010-01-28 12:26:00,1.25,13820.0,United Kingdom,12.5
496004,47566,PARTY BUNTING,2.0,2010-01-28 12:26:00,4.65,13820.0,United Kingdom,9.3
496004,22325,MOBILE VINTAGE HEARTS ,2.0,2010-01-28 12:26:00,4.95,13820.0,United Kingdom,9.9
496004,22227,"DECORATION, HANGING HEART+MIRROR ",4.0,2010-01-28 12:26:00,0.65,13820.0,United Kingdom,2.6
496004,21550,CERAMIC BIRDHOUSE CRESTED TIT LARGE,2.0,2010-01-28 12:26:00,5.95,13820.0,United Kingdom,11.9
496007,20724,RED SPOTTY CHARLOTTE BAG,10.0,2010-01-28 12:32:00,0.85,15203.0,United Kingdom,8.5
496007,20725,LUNCH BAG RED SPOTTY,10.0,2010-01-28 12:32:00,1.65,15203.0,United Kingdom,16.5
496007,20750, RED/WHITE DOT MINI CASES,2.0,2010-01-28 12:32:00,7.95,15203.0,United Kingdom,15.9
496007,21357,TOAST ITS - DINOSAUR,12.0,2010-01-28 12:32:00,1.25,15203.0,United Kingdom,15.0
496007,21355,TOAST ITS - I LOVE YOU ,12.0,2010-01-28 12:32:00,1.25,15203.0,United Kingdom,15.0
496007,85232B,SET/3 RUSSIAN DOLL STACKING TINS,3.0,2010-01-28 12:32:00,4.95,15203.0,United Kingdom,14.850000000000001
496007,21875,KINGS CHOICE MUG,12.0,2010-01-28 12:32:00,1.25,15203.0,United Kingdom,15.0
496007,21877,HOME SWEET HOME MUG,12.0,2010-01-28 12:32:00,1.25,15203.0,United Kingdom,15.0
496007,21976,PACK OF 60 MUSHROOM CAKE CASES,24.0,2010-01-28 12:32:00,0.55,15203.0,United Kingdom,13.200000000000001
496007,21213,PACK OF 72 SKULL CAKE CASES,24.0,2010-01-28 12:32:00,0.55,15203.0,United Kingdom,13.200000000000001
496007,21975,PACK OF 60 DINOSAUR CAKE CASES,24.0,2010-01-28 12:32:00,0.55,15203.0,United Kingdom,13.200000000000001
496007,84991,60 TEATIME FAIRY CAKE CASES,24.0,2010-01-28 12:32:00,0.55,15203.0,United Kingdom,13.200000000000001
496007,21212,PACK OF 72 RETRO SPOT CAKE CASES,24.0,2010-01-28 12:32:00,0.55,15203.0,United Kingdom,13.200000000000001
496007,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6.0,2010-01-28 12:32:00,2.95,15203.0,United Kingdom,17.700000000000003
496007,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6.0,2010-01-28 12:32:00,2.95,15203.0,United Kingdom,17.700000000000003
496007,21411,GINGHAM HEART  DOORSTOP RED,3.0,2010-01-28 12:32:00,4.25,15203.0,United Kingdom,12.75
496007,84507B,STRIPES DESIGN MONKEY DOLL,6.0,2010-01-28 12:32:00,2.55,15203.0,United Kingdom,15.299999999999999
496007,22138,BAKING SET 9 PIECE RETROSPOT ,3.0,2010-01-28 12:32:00,4.95,15203.0,United Kingdom,14.850000000000001
496007,21427,SKULLS STORAGE BOX SMALL,6.0,2010-01-28 12:32:00,2.1,15203.0,United Kingdom,12.600000000000001
496007,22027,TEA PARTY BIRTHDAY CARD,12.0,2010-01-28 12:32:00,0.42,15203.0,United Kingdom,5.04
496007,22029,SPACEBOY BIRTHDAY CARD,12.0,2010-01-28 12:32:00,0.42,15203.0,United Kingdom,5.04
496007,21507,"ELEPHANT, BIRTHDAY CARD, ",12.0,2010-01-28 12:32:00,0.42,15203.0,United Kingdom,5.04
496007,20723,STRAWBERRY CHARLOTTE BAG,10.0,2010-01-28 12:32:00,0.85,15203.0,United Kingdom,8.5
496007,22028,PENNY FARTHING BIRTHDAY CARD,12.0,2010-01-28 12:32:00,0.42,15203.0,United Kingdom,5.04
496007,85099F,JUMBO BAG STRAWBERRY,10.0,2010-01-28 12:32:00,1.95,15203.0,United Kingdom,19.5
496007,22279,POCKET BAG BLUE PAISLEY RED SPOT,6.0,2010-01-28 12:32:00,2.1,15203.0,United Kingdom,12.600000000000001
496007,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4.0,2010-01-28 12:32:00,4.25,15203.0,United Kingdom,17.0
496007,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12.0,2010-01-28 12:32:00,1.25,15203.0,United Kingdom,15.0
496007,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",10.0,2010-01-28 12:32:00,0.85,15203.0,United Kingdom,8.5
496007,85099B,JUMBO BAG RED WHITE SPOTTY ,10.0,2010-01-28 12:32:00,1.95,15203.0,United Kingdom,19.5
496007,20718,RED SPOTTY SHOPPER BAG,10.0,2010-01-28 12:32:00,1.25,15203.0,United Kingdom,12.5
496007,20727,LUNCH BAG  BLACK SKULL.,10.0,2010-01-28 12:32:00,1.65,15203.0,United Kingdom,16.5
496007,21931,JUMBO STORAGE BAG SUKI,10.0,2010-01-28 12:32:00,1.95,15203.0,United Kingdom,19.5
496007,22355,"CHARLOTTE BAG , SUKI DESIGN",10.0,2010-01-28 12:32:00,0.85,15203.0,United Kingdom,8.5
496007,22231,JIGSAW TREE WITH BIRDHOUSE,12.0,2010-01-28 12:32:00,1.45,15203.0,United Kingdom,17.4
496007,21027,NINJA RABBIT PINK,10.0,2010-01-28 12:32:00,1.25,15203.0,United Kingdom,12.5
496007,84670,JAPANESE CROCHETED ANIMAL,24.0,2010-01-28 12:32:00,0.42,15203.0,United Kingdom,10.08
496008,20770,ABSTRACT CIRCLE JOURNAL ,6.0,2010-01-28 12:36:00,2.55,14911.0,EIRE,15.299999999999999
496008,20991,JAZZ HEARTS MAGNETIC MEMO PAD,24.0,2010-01-28 12:36:00,0.65,14911.0,EIRE,15.600000000000001
496008,22325,MOBILE VINTAGE HEARTS ,3.0,2010-01-28 12:36:00,4.95,14911.0,EIRE,14.850000000000001
496008,84578,ELEPHANT TOY WITH BLUE T-SHIRT,4.0,2010-01-28 12:36:00,3.75,14911.0,EIRE,15.0
496008,21788,KIDS RAIN MAC BLUE,24.0,2010-01-28 12:36:00,0.85,14911.0,EIRE,20.4
496008,85232B,SET/3 RUSSIAN DOLL STACKING TINS,3.0,2010-01-28 12:36:00,4.95,14911.0,EIRE,14.850000000000001
496008,20728,LUNCH BAG CARS BLUE,10.0,2010-01-28 12:36:00,1.65,14911.0,EIRE,16.5
496008,20725,LUNCH BAG RED SPOTTY,10.0,2010-01-28 12:36:00,1.65,14911.0,EIRE,16.5
496008,47590A,BLUE HAPPY BIRTHDAY BUNTING,3.0,2010-01-28 12:36:00,5.45,14911.0,EIRE,16.35
496008,47590B,PINK HAPPY BIRTHDAY BUNTING,3.0,2010-01-28 12:36:00,5.45,14911.0,EIRE,16.35
496008,22332,SKULLS PARTY BAG + STICKER SET,8.0,2010-01-28 12:36:00,1.65,14911.0,EIRE,13.2
496008,22331,WOODLAND PARTY BAG + STICKER SET,8.0,2010-01-28 12:36:00,1.65,14911.0,EIRE,13.2
496008,21989,PACK OF 20 SKULL PAPER NAPKINS,12.0,2010-01-28 12:36:00,0.85,14911.0,EIRE,10.2
496008,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12.0,2010-01-28 12:36:00,0.85,14911.0,EIRE,10.2
496008,22083,PAPER CHAIN KIT RETRO SPOT,6.0,2010-01-28 12:36:00,2.95,14911.0,EIRE,17.700000000000003
496008,22085,PAPER CHAIN KIT SKULLS ,6.0,2010-01-28 12:36:00,2.95,14911.0,EIRE,17.700000000000003
496008,21204,DAISIES  HONEYCOMB GARLAND ,12.0,2010-01-28 12:36:00,1.65,14911.0,EIRE,19.799999999999997
496008,85188A,GREEN METAL SWINGING BUNNY,24.0,2010-01-28 12:36:00,0.85,14911.0,EIRE,20.4
496008,85200,BUNNY EGG BOX,12.0,2010-01-28 12:36:00,1.25,14911.0,EIRE,15.0
496008,21717,EASTER TIN BUCKET,8.0,2010-01-28 12:36:00,2.55,14911.0,EIRE,20.4
496008,22292,"SPRING DEC , HANGING CHICK  YELLOW",24.0,2010-01-28 12:36:00,1.45,14911.0,EIRE,34.8
496008,22241,GARLAND WOODEN HAPPY EASTER,12.0,2010-01-28 12:36:00,1.25,14911.0,EIRE,15.0
496008,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6.0,2010-01-28 12:36:00,2.95,14911.0,EIRE,17.700000000000003
496008,21790,VINTAGE SNAP CARDS,12.0,2010-01-28 12:36:00,0.85,14911.0,EIRE,10.2
496008,16237,SLEEPING CAT ERASERS,30.0,2010-01-28 12:36:00,0.21,14911.0,EIRE,6.3
496008,21945,STRAWBERRIES  DESIGN FLANNEL ,12.0,2010-01-28 12:36:00,0.85,14911.0,EIRE,10.2
496008,20693,FLORAL DINOSAUR GREEN,3.0,2010-01-28 12:36:00,4.25,14911.0,EIRE,12.75
496008,20703,BLUE PADDED SOFT MOBILE,3.0,2010-01-28 12:36:00,4.25,14911.0,EIRE,12.75
496008,22321,BIRD DECORATION RED SPOT,12.0,2010-01-28 12:36:00,0.85,14911.0,EIRE,10.2
496008,20699,MOUSEY LONG LEGS SOFT TOY,6.0,2010-01-28 12:36:00,2.55,14911.0,EIRE,15.299999999999999
496008,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12.0,2010-01-28 12:36:00,1.25,14911.0,EIRE,15.0
496008,21668,RED STRIPE CERAMIC DRAWER KNOB,12.0,2010-01-28 12:36:00,1.25,14911.0,EIRE,15.0
496008,21671,RED SPOT CERAMIC DRAWER KNOB,12.0,2010-01-28 12:36:00,1.25,14911.0,EIRE,15.0
496008,21795,SET OF 3 BLUE STRIPE BASKET,1.0,2010-01-28 12:36:00,12.75,14911.0,EIRE,12.75
496008,21190,PINK HEARTS PAPER GARLAND,12.0,2010-01-28 12:36:00,1.65,14911.0,EIRE,19.799999999999997
496008,85067,CREAM SWEETHEART WALL CABINET,3.0,2010-01-28 12:36:00,16.95,14911.0,EIRE,50.849999999999994
496008,82494L,WOODEN FRAME ANTIQUE WHITE ,6.0,2010-01-28 12:36:00,2.95,14911.0,EIRE,17.700000000000003
496008,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2.0,2010-01-28 12:36:00,8.5,14911.0,EIRE,17.0
496008,21333,CLASSIC WHITE FRAME,8.0,2010-01-28 12:36:00,2.95,14911.0,EIRE,23.6
496008,22224,WHITE LOVEBIRD LANTERN,12.0,2010-01-28 12:36:00,2.95,14911.0,EIRE,35.400000000000006
496008,21688,SILVER PLATE CANDLE BOWL SMALL,6.0,2010-01-28 12:36:00,2.95,14911.0,EIRE,17.700000000000003
496008,20685,RED SPOTTY COIR DOORMAT,2.0,2010-01-28 12:36:00,6.75,14911.0,EIRE,13.5
496008,48129,DOOR MAT TOPIARY,2.0,2010-01-28 12:36:00,6.75,14911.0,EIRE,13.5
496008,48111,DOOR MAT 3 SMILEY CATS,2.0,2010-01-28 12:36:00,6.75,14911.0,EIRE,13.5
496008,72741,GRAND CHOCOLATECANDLE,18.0,2010-01-28 12:36:00,1.45,14911.0,EIRE,26.099999999999998
496008,18098C,PORCELAIN BUTTERFLY OIL BURNER,12.0,2010-01-28 12:36:00,2.95,14911.0,EIRE,35.400000000000006
496008,84946,ANTIQUE SILVER TEA GLASS ETCHED,12.0,2010-01-28 12:36:00,1.25,14911.0,EIRE,15.0
496008,21733,RED HANGING HEART T-LIGHT HOLDER,12.0,2010-01-28 12:36:00,2.95,14911.0,EIRE,35.400000000000006
496008,21494,ROTATING LEAVES T-LIGHT HOLDER,12.0,2010-01-28 12:36:00,2.55,14911.0,EIRE,30.599999999999998
496008,22178,VICTORIAN GLASS HANGING T-LIGHT,12.0,2010-01-28 12:36:00,1.25,14911.0,EIRE,15.0
496008,84270,ASSTD DESIGN BUBBLE GUM RING,30.0,2010-01-28 12:36:00,0.21,14911.0,EIRE,6.3
496008,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4.0,2010-01-28 12:36:00,4.25,14911.0,EIRE,17.0
496008,85090,CANDY SPOT APRON,3.0,2010-01-28 12:36:00,4.65,14911.0,EIRE,13.950000000000001
496008,21484,CHICK GREY HOT WATER BOTTLE,4.0,2010-01-28 12:36:00,3.45,14911.0,EIRE,13.8
496008,84029E,RED WOOLLY HOTTIE WHITE HEART.,4.0,2010-01-28 12:36:00,3.75,14911.0,EIRE,15.0
496008,22024,RAINY LADIES BIRTHDAY CARD,12.0,2010-01-28 12:36:00,0.42,14911.0,EIRE,5.04
496008,21519,GIN & TONIC DIET GREETING CARD ,12.0,2010-01-28 12:36:00,0.42,14911.0,EIRE,5.04
496008,22035,VINTAGE CARAVAN GREETING CARD ,12.0,2010-01-28 12:36:00,0.42,14911.0,EIRE,5.04
496008,22052,VINTAGE CARAVAN GIFT WRAP,25.0,2010-01-28 12:36:00,0.42,14911.0,EIRE,10.5
496008,22046,TEA PARTY  WRAPPING PAPER ,25.0,2010-01-28 12:36:00,0.42,14911.0,EIRE,10.5
496008,20765,CHRYSANTHEMUM SKETCHBOOK ,4.0,2010-01-28 12:36:00,3.75,14911.0,EIRE,15.0
496008,20766,GARDEN PATH SKETCHBOOK,4.0,2010-01-28 12:36:00,3.75,14911.0,EIRE,15.0
496010,22236,CAKE STAND 3 TIER MAGIC GARDEN,1.0,2010-01-28 12:42:00,12.75,17841.0,United Kingdom,12.75
496010,21523,FANCY FONT HOME SWEET HOME DOORMAT,1.0,2010-01-28 12:42:00,6.75,17841.0,United Kingdom,6.75
496010,22414,DOORMAT NEIGHBOURHOOD WITCH ,1.0,2010-01-28 12:42:00,6.75,17841.0,United Kingdom,6.75
496010,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1.0,2010-01-28 12:42:00,8.5,17841.0,United Kingdom,8.5
496010,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1.0,2010-01-28 12:42:00,4.95,17841.0,United Kingdom,4.95
496010,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1.0,2010-01-28 12:42:00,6.35,17841.0,United Kingdom,6.35
496010,71495B,CD WALL TIDY RED FLOWERS,2.0,2010-01-28 12:42:00,0.42,17841.0,United Kingdom,0.84
496010,21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,1.0,2010-01-28 12:42:00,2.95,17841.0,United Kingdom,2.95
496010,84378,SET OF 3 HEART COOKIE CUTTERS,1.0,2010-01-28 12:42:00,1.25,17841.0,United Kingdom,1.25
496010,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,1.0,2010-01-28 12:42:00,2.55,17841.0,United Kingdom,2.55
496010,21240,BLUE  SPOTTY CUP,4.0,2010-01-28 12:42:00,0.85,17841.0,United Kingdom,3.4
496010,21244,BLUE  SPOTTY PLATE ,4.0,2010-01-28 12:42:00,1.69,17841.0,United Kingdom,6.76
496010,21380,WOODEN HAPPY BIRTHDAY GARLAND,1.0,2010-01-28 12:42:00,2.95,17841.0,United Kingdom,2.95
496010,47504G,ENGLISH ROSE TAPE MEASURE,1.0,2010-01-28 12:42:00,1.25,17841.0,United Kingdom,1.25
496010,79160,HEART SHAPE WIRELESS DOORBELL,2.0,2010-01-28 12:42:00,2.1,17841.0,United Kingdom,4.2
496010,22125,UNION JACK HOT WATER BOTTLE ,1.0,2010-01-28 12:42:00,5.95,17841.0,United Kingdom,5.95
496010,21622,VINTAGE UNION JACK CUSHION COVER,2.0,2010-01-28 12:42:00,4.95,17841.0,United Kingdom,9.9
496010,22087,PAPER BUNTING WHITE LACE,2.0,2010-01-28 12:42:00,2.95,17841.0,United Kingdom,5.9
496010,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,1.0,2010-01-28 12:42:00,1.45,17841.0,United Kingdom,1.45
496010,79323LP,LIGHT PINK CHERRY LIGHTS,2.0,2010-01-28 12:42:00,6.75,17841.0,United Kingdom,13.5
496010,47581B,FAIRY CAKE WICKER PICNIC BASKET ,1.0,2010-01-28 12:42:00,12.75,17841.0,United Kingdom,12.75
496010,21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,1.0,2010-01-28 12:42:00,0.85,17841.0,United Kingdom,0.85
496010,81952B,ROUND BLUE CLOCK W/SUCKER,1.0,2010-01-28 12:42:00,0.85,17841.0,United Kingdom,0.85
496010,20675,BLUE SPOTTY BOWL,4.0,2010-01-28 12:42:00,1.25,17841.0,United Kingdom,5.0
496010,22180,RETRO SPOT LAMP,1.0,2010-01-28 12:42:00,9.95,17841.0,United Kingdom,9.95
496010,82578,KITCHEN METAL SIGN,1.0,2010-01-28 12:42:00,0.55,17841.0,United Kingdom,0.55
496010,82580,BATHROOM METAL SIGN,1.0,2010-01-28 12:42:00,0.55,17841.0,United Kingdom,0.55
496010,22210,WOOD STAMP SET BEST WISHES,1.0,2010-01-28 12:42:00,1.65,17841.0,United Kingdom,1.65
496010,21494,ROTATING LEAVES T-LIGHT HOLDER,3.0,2010-01-28 12:42:00,2.55,17841.0,United Kingdom,7.6499999999999995
496010,21590,KINGS CHOICE CIGAR BOX MATCHES ,1.0,2010-01-28 12:42:00,1.25,17841.0,United Kingdom,1.25
496010,47594B,SCOTTIES DESIGN WASHBAG,1.0,2010-01-28 12:42:00,1.95,17841.0,United Kingdom,1.95
496010,16168M,FUNKY MONKEY GIFT BAG MEDIUM,1.0,2010-01-28 12:42:00,0.42,17841.0,United Kingdom,0.42
496010,21770,OPEN CLOSED METAL SIGN,1.0,2010-01-28 12:42:00,4.95,17841.0,United Kingdom,4.95
496010,21669,BLUE STRIPE CERAMIC DRAWER KNOB,6.0,2010-01-28 12:42:00,1.25,17841.0,United Kingdom,7.5
496010,21668,RED STRIPE CERAMIC DRAWER KNOB,4.0,2010-01-28 12:42:00,1.25,17841.0,United Kingdom,5.0
496010,84989B,75 BLACK FAIRY CAKE CASES,3.0,2010-01-28 12:42:00,0.55,17841.0,United Kingdom,1.6500000000000001
496010,22318,FIVE HEART HANGING DECORATION,1.0,2010-01-28 12:42:00,2.95,17841.0,United Kingdom,2.95
496010,22355,"CHARLOTTE BAG , SUKI DESIGN",10.0,2010-01-28 12:42:00,0.85,17841.0,United Kingdom,8.5
496010,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1.0,2010-01-28 12:42:00,3.95,17841.0,United Kingdom,3.95
496011,17129D,CLEAR COLOUR GLASS GEMS IN BAG,72.0,2010-01-28 12:54:00,0.64,12989.0,United Kingdom,46.08
496012,84993B,75 BLACK PETIT FOUR CASES,48.0,2010-01-28 12:59:00,0.42,16779.0,United Kingdom,20.16
496012,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48.0,2010-01-28 12:59:00,0.55,16779.0,United Kingdom,26.400000000000002
496012,84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,20.0,2010-01-28 12:59:00,0.85,16779.0,United Kingdom,17.0
496012,72801F,S/4 FESTIVE RED DINNER CANDLES,16.0,2010-01-28 12:59:00,1.25,16779.0,United Kingdom,20.0
496012,84986B,SET OF 36 SILVER PAPER DOILIES,10.0,2010-01-28 12:59:00,1.45,16779.0,United Kingdom,14.5
496012,22112,CHOCOLATE HOT WATER BOTTLE,24.0,2010-01-28 12:59:00,4.25,16779.0,United Kingdom,102.0
496012,21947,SET OF 6 HEART CHOPSTICKS,36.0,2010-01-28 12:59:00,1.25,16779.0,United Kingdom,45.0
496012,21949,SET OF 6 STRAWBERRY CHOPSTICKS,36.0,2010-01-28 12:59:00,1.25,16779.0,United Kingdom,45.0
496012,21042,RED SPOTTY APRON ,10.0,2010-01-28 12:59:00,5.95,16779.0,United Kingdom,59.5
496012,20712,JUMBO BAG WOODLAND ANIMALS,30.0,2010-01-28 12:59:00,1.95,16779.0,United Kingdom,58.5
496012,20727,LUNCH BAG  BLACK SKULL.,100.0,2010-01-28 12:59:00,1.45,16779.0,United Kingdom,145.0
496013,21232,STRAWBERRY CERAMIC TRINKET BOX,36.0,2010-01-28 13:00:00,1.25,16366.0,United Kingdom,45.0
496013,22058,CERAMIC LOVE HEARTS DESIGN MUG,12.0,2010-01-28 13:00:00,1.49,16366.0,United Kingdom,17.88
496013,22056,CERAMIC PLATE LOVE HEART DESIGN,12.0,2010-01-28 13:00:00,1.49,16366.0,United Kingdom,17.88
496013,22060,LARGE CAKE STAND HANGING HEARTS,4.0,2010-01-28 13:00:00,9.95,16366.0,United Kingdom,39.8
496013,22061,LARGE CAKE STAND  HANGING STRAWBERY,4.0,2010-01-28 13:00:00,9.95,16366.0,United Kingdom,39.8
496013,22064,PINK DOUGHNUT TRINKET POT ,24.0,2010-01-28 13:00:00,1.65,16366.0,United Kingdom,39.599999999999994
496013,35924,HANGING FAIRY CAKE DECORATION,6.0,2010-01-28 13:00:00,2.1,16366.0,United Kingdom,12.600000000000001
496013,47559B,TEA TIME OVEN GLOVE,10.0,2010-01-28 13:00:00,1.25,16366.0,United Kingdom,12.5
