Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
15499,198,1,161.6,1,2,1,121,Lost
12788,2,1,161.1,5,2,1,521,New Customers
17953,14,1,160.81999999999996,5,2,1,521,New Customers
13080,36,2,160.75,4,4,1,441,Loyal Customers
17605,64,1,160.75,3,2,1,321,Needs Attention
17487,202,1,160.55,1,2,1,121,Lost
15229,60,1,160.5,3,2,1,321,Needs Attention
14814,55,1,160.46000000000004,3,2,1,321,Needs Attention
16645,210,1,160.39,1,2,1,121,Lost
16259,79,2,159.82,2,4,1,241,At Risk
17171,136,1,159.68,1,2,1,121,Lost
12898,134,1,158.31999999999994,1,2,1,121,Lost
15548,70,1,158.09,2,2,1,221,Lost
14207,162,1,157.8,1,2,1,121,Lost
12894,49,1,157.35,3,2,1,321,Needs Attention
15742,93,1,156.86999999999998,2,2,1,221,Lost
13830,56,1,156.85,3,2,1,321,Needs Attention
17555,60,1,156.64999999999995,3,2,1,321,Needs Attention
16578,100,1,156.6,2,2,1,221,Lost
17359,122,1,156.6,1,2,1,121,Lost
14672,155,1,155.86,1,2,1,121,Lost
13051,53,2,155.8,3,4,1,341,Loyal Customers
12933,203,1,155.79000000000002,1,2,1,121,Lost
16121,40,1,155.66999999999996,3,2,1,321,Needs Attention
17869,21,1,155.19,4,2,1,421,New Customers
16518,30,1,155.0,4,2,1,421,New Customers
13877,164,1,154.83,1,2,1,121,Lost
17335,159,1,154.76999999999998,1,2,1,121,Lost
13490,128,1,154.25,1,2,1,121,Lost
17256,74,2,153.63,2,4,1,241,At Risk
14322,112,2,153.60000000000002,2,4,1,241,At Risk
17518,95,1,153.54999999999995,2,2,1,221,Lost
13512,57,1,153.3,3,2,1,321,Needs Attention
18273,65,1,153.0,3,2,1,321,Needs Attention
14157,120,1,152.85,1,2,1,121,Lost
16507,46,1,152.76,3,2,1,321,Needs Attention
13551,140,1,152.39999999999998,1,2,1,121,Lost
15196,201,1,152.25,1,2,1,121,Lost
15670,30,1,152.15,4,2,1,421,New Customers
18112,26,1,152.0,4,2,1,421,New Customers
16681,115,1,151.5,2,2,1,221,Lost
13482,102,1,151.45,2,2,1,221,Lost
15524,81,1,151.4,2,2,1,221,Lost
16021,19,1,151.38999999999996,4,2,1,421,New Customers
17862,37,1,150.83000000000004,4,2,1,421,New Customers
14980,211,1,150.68,1,2,1,121,Lost
15991,8,1,150.55,5,2,1,521,New Customers
14845,74,1,150.0,2,2,1,221,Lost
15432,15,1,149.57,5,2,1,521,New Customers
17866,199,1,149.5,1,2,1,121,Lost
18038,30,1,149.41,4,2,1,421,New Customers
13733,209,1,149.1,1,2,1,121,Lost
14551,156,1,148.85,1,2,1,121,Lost
17592,213,1,148.3,1,2,1,121,Lost
13457,163,2,148.22,1,4,1,141,At Risk
16500,17,1,147.54999999999998,4,2,1,421,New Customers
12755,109,3,147.41,2,4,1,241,At Risk
15479,207,1,147.4,1,2,1,121,Lost
17794,161,2,147.3,1,4,1,141,At Risk
14683,62,1,146.55999999999997,3,2,1,321,Needs Attention
16323,52,1,146.16,3,2,1,321,Needs Attention
15496,105,1,146.14,2,2,1,221,Lost
18137,25,2,145.99000000000004,4,4,1,441,Loyal Customers
17199,56,1,145.12,3,2,1,321,Needs Attention
16127,201,1,145.05999999999997,1,2,1,121,Lost
14656,78,1,144.45,2,2,1,221,Lost
17003,53,1,144.36000000000004,3,2,1,321,Needs Attention
17886,64,1,144.2,3,2,1,321,Needs Attention
15816,16,2,144.15,5,4,1,541,Loyal Customers
16647,18,1,144.12999999999997,4,2,1,421,New Customers
17591,165,1,144.1,1,2,1,121,Lost
14604,107,1,143.86,2,2,1,221,Lost
14574,207,1,143.7,1,2,1,121,Lost
13997,24,1,143.55,4,2,1,421,New Customers
16039,102,1,143.48000000000002,2,2,1,221,Lost
15720,24,1,143.19000000000003,4,2,1,421,New Customers
15989,211,1,143.11000000000004,1,2,1,121,Lost
17023,171,1,142.35,1,2,1,121,Lost
15016,17,1,141.79999999999998,4,2,1,421,New Customers
15280,45,1,141.60000000000002,3,2,1,321,Needs Attention
16660,169,1,141.6,1,2,1,121,Lost
17292,53,1,141.35,3,2,1,321,Needs Attention
17163,150,1,141.24,1,2,1,121,Lost
12636,213,1,141.0,1,2,1,121,Lost
17959,66,1,140.75,3,2,1,321,Needs Attention
17572,1,3,140.61,5,4,1,541,Loyal Customers
14773,67,1,140.54999999999998,3,2,1,321,Needs Attention
15324,175,1,140.22000000000003,1,2,1,121,Lost
16387,113,1,140.19,2,2,1,221,Lost
13406,106,1,140.16,2,2,1,221,Lost
12619,34,1,140.14,4,2,1,421,New Customers
15848,96,1,139.94,2,2,1,221,Lost
16840,77,2,139.85,2,4,1,241,At Risk
15374,99,1,139.32,2,2,1,221,Lost
15577,197,2,139.10000000000002,1,4,1,141,At Risk
15566,198,1,138.22,1,2,1,121,Lost
17982,155,1,138.18,1,2,1,121,Lost
16773,207,1,137.75,1,2,1,121,Lost
17440,23,1,137.16,4,2,1,421,New Customers
13907,166,1,136.8,1,2,1,121,Lost
15900,37,1,136.22,4,2,1,421,New Customers
15401,43,1,136.20000000000002,3,2,1,321,Needs Attention
16651,61,1,136.2,3,2,1,321,Needs Attention
17583,34,1,135.95,4,2,1,421,New Customers
17854,206,1,135.93999999999997,1,2,1,121,Lost
14391,51,1,135.60000000000002,3,2,1,321,Needs Attention
14588,52,1,135.39,3,2,1,321,Needs Attention
14173,115,2,135.16,2,4,1,241,At Risk
14171,204,1,135.0,1,2,1,121,Lost
13119,143,1,134.9,1,2,1,121,Lost
15926,16,1,134.44,5,2,1,521,New Customers
12504,71,1,134.4,2,2,1,221,Lost
16486,12,1,134.36,5,2,1,521,New Customers
15124,126,1,134.03,1,2,1,121,Lost
16117,66,1,133.5,3,2,1,321,Needs Attention
17301,98,1,132.80000000000007,2,2,1,221,Lost
17720,53,1,132.62,3,2,1,321,Needs Attention
17909,211,1,132.55,1,2,1,121,Lost
13217,129,1,132.5,1,2,1,121,Lost
17759,58,1,132.15,3,2,1,321,Needs Attention
16199,22,2,132.0,4,4,1,441,Loyal Customers
14097,120,1,132.0,1,2,1,121,Lost
17565,61,1,131.83,3,2,1,321,Needs Attention
14122,203,2,131.58999999999995,1,4,1,141,At Risk
13586,15,1,131.53,5,2,1,521,New Customers
15409,195,1,131.25,1,2,1,121,Lost
14378,96,1,131.24999999999997,2,2,1,221,Lost
17225,56,1,131.15,3,2,1,321,Needs Attention
13187,98,3,130.99,2,4,1,241,At Risk
17421,209,1,130.8,1,2,1,121,Lost
17240,70,1,130.6,2,2,1,221,Lost
16410,208,1,130.32,1,2,1,121,Lost
17818,212,1,130.17999999999998,1,2,1,121,Lost
12362,213,1,130.0,1,2,1,121,Lost
15317,151,1,129.75,1,2,1,121,Lost
14999,67,1,129.48,3,2,1,321,Needs Attention
12555,156,1,129.23,1,2,1,121,Lost
13071,86,1,129.22,2,2,1,221,Lost
17928,45,1,128.7,3,2,1,321,Needs Attention
17056,212,1,128.6,1,2,1,121,Lost
15454,92,1,128.59,2,2,1,221,Lost
13861,5,1,128.43,5,2,1,521,New Customers
15892,143,1,128.20000000000005,1,2,1,121,Lost
12821,85,1,128.08,2,2,1,221,Lost
16397,102,1,127.88000000000002,2,2,1,221,Lost
13053,96,1,127.65000000000002,2,2,1,221,Lost
16928,134,2,127.2,1,4,1,141,At Risk
13169,36,1,127.2,4,2,1,421,New Customers
14180,2,2,126.5,5,4,1,541,Loyal Customers
14751,158,2,126.45,1,4,1,141,At Risk
13794,21,1,126.03000000000002,4,2,1,421,New Customers
16925,14,1,125.65000000000002,5,2,1,521,New Customers
15731,28,1,125.29999999999998,4,2,1,421,New Customers
14726,129,1,124.75,1,2,1,121,Lost
12773,38,1,124.25,3,2,1,321,Needs Attention
18000,38,1,124.25,3,2,1,321,Needs Attention
13545,19,1,124.13999999999996,4,2,1,421,New Customers
15927,121,1,123.39000000000004,1,2,1,121,Lost
13103,51,1,123.34,3,2,1,321,Needs Attention
15184,198,1,123.19,1,2,1,121,Lost
12844,68,1,123.03,2,2,1,221,Lost
16068,68,1,122.93000000000004,2,2,1,221,Lost
12969,77,1,122.45,2,2,1,221,Lost
17298,116,1,122.02,2,2,1,221,Lost
15872,24,1,121.54,4,2,1,421,New Customers
16932,45,1,121.48000000000005,3,2,1,321,Needs Attention
14884,143,1,120.6,1,2,1,121,Lost
18281,52,1,120.32,3,2,1,321,Needs Attention
15503,201,1,120.06000000000002,1,2,1,121,Lost
17543,24,1,120.05,4,2,1,421,New Customers
14483,211,1,120.0,1,2,1,121,Lost
15008,112,1,120.0,2,2,1,221,Lost
14241,170,1,120.0,1,2,1,121,Lost
14704,98,1,119.84,2,2,1,221,Lost
14069,36,1,119.62,4,2,1,421,New Customers
14838,211,1,119.1,1,2,1,121,Lost
15197,202,1,117.96,1,2,1,121,Lost
14115,141,1,117.8,1,2,1,121,Lost
16291,156,1,117.72,1,2,1,121,Lost
17235,27,1,117.33,4,2,1,421,New Customers
17358,127,1,117.22,1,2,1,121,Lost
14762,100,1,117.05,2,2,1,221,Lost
12990,94,1,117.0,2,2,1,221,Lost
13238,64,1,117.0,3,2,1,321,Needs Attention
17266,115,1,116.68,2,2,1,221,Lost
14874,9,1,116.18,5,2,1,521,New Customers
18042,16,1,116.1,5,2,1,521,New Customers
16185,39,1,115.31,3,2,1,321,Needs Attention
18012,197,1,115.29999999999998,1,2,1,121,Lost
17785,39,1,115.25,3,2,1,321,Needs Attention
14039,50,1,115.08,3,2,1,321,Needs Attention
15352,23,1,114.94999999999996,4,2,1,421,New Customers
17898,41,1,114.88000000000002,3,2,1,321,Needs Attention
17401,15,1,114.85,5,2,1,521,New Customers
15905,17,1,114.69,4,2,1,421,New Customers
17933,106,1,114.69,2,2,1,221,Lost
17322,211,1,114.55000000000004,1,2,1,121,Lost
14494,205,1,114.3,1,2,1,121,Lost
18148,121,1,114.1,1,2,1,121,Lost
14998,79,1,113.49,2,2,1,221,Lost
16372,81,1,113.45000000000002,2,2,1,221,Lost
16218,35,1,113.2,4,2,1,421,New Customers
17784,24,1,112.86,4,2,1,421,New Customers
18101,148,1,112.5,1,2,1,121,Lost
13620,2,1,112.34000000000002,5,2,1,521,New Customers
15938,31,1,112.24,4,2,1,421,New Customers
14750,210,1,112.03,1,2,1,121,Lost
14166,100,1,111.95000000000002,2,2,1,221,Lost
16864,73,1,111.72,2,2,1,221,Lost
15875,120,1,111.72,1,2,1,121,Lost
16547,20,1,111.71,4,2,1,421,New Customers
17304,8,1,111.5,5,2,1,521,New Customers
14963,0,1,111.21,5,2,1,521,New Customers
16064,199,1,111.00000000000004,1,2,1,121,Lost
14464,42,2,111.0,3,4,1,341,Loyal Customers
12692,111,1,110.95,2,2,1,221,Lost
14509,8,1,110.95,5,2,1,521,New Customers
14279,155,1,110.5,1,2,1,121,Lost
15451,73,1,110.26,2,2,1,221,Lost
16385,105,1,110.26,2,2,1,221,Lost
15851,1,1,109.73,5,2,1,521,New Customers
14033,29,1,109.44,4,2,1,421,New Customers
16664,43,1,109.2,3,2,1,321,Needs Attention
16827,43,2,109.0,3,4,1,341,Loyal Customers
13129,4,1,108.75,5,2,1,521,New Customers
14818,121,1,108.5,1,2,1,121,Lost
15659,127,1,108.44,1,2,1,121,Lost
14374,15,1,108.0,5,2,1,521,New Customers
16332,63,1,107.75,3,2,1,321,Needs Attention
14943,137,1,107.62,1,2,1,121,Lost
16301,211,1,107.33,1,2,1,121,Lost
16047,156,1,107.14,1,2,1,121,Lost
16666,95,1,106.96000000000002,2,2,1,221,Lost
16082,144,1,106.75,1,2,1,121,Lost
14637,151,1,106.68,1,2,1,121,Lost
18103,23,1,105.8,4,2,1,421,New Customers
15642,204,1,105.78000000000004,1,2,1,121,Lost
15340,36,1,105.5,4,2,1,421,New Customers
17328,147,1,104.7,1,2,1,121,Lost
16907,19,1,104.64999999999998,4,2,1,421,New Customers
17217,93,1,104.5,2,2,1,221,Lost
12897,18,1,104.15,4,2,1,421,New Customers
16896,29,1,103.95000000000005,4,2,1,421,New Customers
13487,209,1,103.95,1,2,1,121,Lost
15924,205,1,102.82,1,2,1,121,Lost
15486,1,1,102.0,5,2,1,521,New Customers
18063,107,1,102.0,2,2,1,221,Lost
13145,74,1,102.0,2,2,1,221,Lost
17325,116,1,101.9,2,2,1,221,Lost
14693,4,1,101.8,5,2,1,521,New Customers
17812,4,1,101.4,5,2,1,521,New Customers
16944,84,1,101.36,2,2,1,221,Lost
16524,165,1,101.3,1,2,1,121,Lost
15921,115,1,100.18,2,2,1,221,Lost
12774,10,1,98.7,5,2,1,521,New Customers
16694,197,1,98.3,1,2,1,121,Lost
16356,26,2,98.3,4,4,1,441,Loyal Customers
14486,28,1,97.5,4,2,1,421,New Customers
15852,1,1,96.55,5,2,1,521,New Customers
13793,121,1,96.0,1,2,1,121,Lost
15403,204,1,95.76000000000002,1,2,1,121,Lost
13302,1,1,95.45,5,2,1,521,New Customers
16521,122,1,95.12000000000002,1,2,1,121,Lost
15868,57,1,94.53,3,2,1,321,Needs Attention
14394,39,1,93.8,3,2,1,321,Needs Attention
15305,29,1,93.6,4,2,1,421,New Customers
12992,199,1,93.35,1,2,1,121,Lost
15082,143,1,93.35,1,2,1,121,Lost
12829,24,1,92.3,4,2,1,421,New Customers
16831,39,1,91.8,3,2,1,321,Needs Attention
13773,134,1,91.4,1,2,1,121,Lost
16234,36,1,91.36,4,2,1,421,New Customers
13392,151,1,91.14,1,2,1,121,Lost
14786,24,1,90.96,4,2,1,421,New Customers
16974,39,1,89.25,3,2,1,321,Needs Attention
12789,168,1,89.25,1,2,1,121,Lost
17705,51,1,88.7,3,2,1,321,Needs Attention
13222,51,1,88.5,3,2,1,321,Needs Attention
16564,43,1,87.79999999999998,3,2,1,321,Needs Attention
17606,211,1,87.30000000000001,1,2,1,121,Lost
13180,81,1,86.1,2,2,1,221,Lost
14347,211,1,82.60000000000001,1,2,1,121,Lost
13469,127,1,82.4,1,2,1,121,Lost
16028,70,1,82.2,2,2,1,221,Lost
13573,111,1,81.85,2,2,1,221,Lost
15888,1,1,81.75,5,2,1,521,New Customers
13700,142,2,81.55000000000001,1,4,1,141,At Risk
15958,25,1,81.44999999999999,4,2,1,421,New Customers
14717,207,1,81.3,1,2,1,121,Lost
14228,21,1,81.05,4,2,1,421,New Customers
15847,116,1,80.62,2,2,1,221,Lost
15833,212,1,80.4,1,2,1,121,Lost
14190,140,1,79.9,1,2,1,121,Lost
13403,197,1,78.6,1,2,1,121,Lost
18037,24,8,78.10000000000001,4,5,1,451,Loyal Customers
16628,116,1,78.0,2,2,1,221,Lost
17192,10,1,77.83,5,2,1,521,New Customers
12570,156,1,77.52,1,2,1,121,Lost
13582,92,1,77.5,2,2,1,221,Lost
16867,164,1,76.74,1,2,1,121,Lost
14613,154,1,76.32000000000001,1,3,1,131,At Risk
13219,92,1,76.23,2,3,1,231,At Risk
13739,2,1,75.3,5,3,1,531,Loyal Customers
15256,36,1,71.95,4,3,1,431,Loyal Customers
16459,204,1,71.78999999999999,1,3,1,131,At Risk
16970,100,1,71.4,2,3,1,231,At Risk
17763,127,3,71.15,1,4,1,141,At Risk
12568,119,1,70.0,2,3,1,231,At Risk
17181,70,1,69.93,2,3,1,231,At Risk
14707,51,1,69.6,3,3,1,331,Loyal Customers
12861,94,1,68.25,2,3,1,231,At Risk
18002,93,2,67.72,2,4,1,241,At Risk
15779,6,1,67.38,5,3,1,531,Loyal Customers
16601,97,1,67.25,2,3,1,231,At Risk
14119,192,1,66.48,1,3,1,131,At Risk
17216,28,1,65.05000000000001,4,3,1,431,Loyal Customers
16583,148,1,64.5,1,3,1,131,At Risk
14083,196,1,64.17,1,3,1,131,At Risk
15470,50,1,63.42,3,3,1,331,Loyal Customers
12404,156,1,63.24,1,3,1,131,At Risk
15741,93,1,63.150000000000006,2,3,1,231,At Risk
14650,63,1,62.5,3,3,1,331,Loyal Customers
15375,164,1,60.96,1,3,1,131,At Risk
16605,198,1,60.48,1,3,1,131,At Risk
15250,115,1,60.0,2,3,1,231,At Risk
17330,19,2,59.900000000000006,4,4,1,441,Loyal Customers
17816,132,2,59.55,1,4,1,141,At Risk
15371,136,1,59.400000000000006,1,3,1,131,At Risk
18174,78,1,58.5,2,3,1,231,At Risk
15287,212,1,58.2,1,3,1,131,At Risk
12466,156,1,56.73,1,3,1,131,At Risk
12776,142,1,55.5,1,3,1,131,At Risk
12860,167,1,55.47,1,3,1,131,At Risk
12496,94,2,54.09,2,4,1,241,At Risk
16330,137,1,51.43,1,3,1,131,At Risk
14495,134,1,51.0,1,3,1,131,At Risk
14743,67,1,50.48,3,3,1,331,Loyal Customers
15094,118,1,50.0,2,3,1,231,At Risk
14380,156,1,48.96,1,3,1,131,At Risk
16530,142,1,48.35,1,3,1,131,At Risk
13438,21,1,46.5,4,3,1,431,Loyal Customers
15698,98,1,46.2,2,3,1,231,At Risk
15775,106,1,45.6,2,3,1,231,At Risk
15672,199,1,45.3,1,3,1,131,At Risk
17193,212,1,45.0,1,3,1,131,At Risk
17916,103,2,43.870000000000005,2,4,1,241,At Risk
14616,23,1,42.5,4,3,1,431,Loyal Customers
17741,35,1,41.400000000000006,4,3,1,431,Loyal Customers
17847,119,1,40.65,2,3,1,231,At Risk
15603,122,1,40.0,1,3,1,131,At Risk
15903,169,1,39.8,1,3,1,131,At Risk
15512,150,1,39.0,1,3,1,131,At Risk
17246,21,2,38.92,4,4,1,441,Loyal Customers
15455,72,1,38.25,2,3,1,231,At Risk
15488,57,1,37.98,3,3,1,331,Loyal Customers
15693,133,1,37.5,1,3,1,131,At Risk
17352,170,1,36.25,1,3,1,131,At Risk
14993,37,1,36.13,4,3,1,431,Loyal Customers
16691,35,1,35.879999999999995,4,3,1,431,Loyal Customers
12925,67,1,35.28,3,3,1,331,Loyal Customers
15564,150,1,35.04,1,3,1,131,At Risk
17536,157,1,34.78,1,3,1,131,At Risk
17557,207,1,34.0,1,3,1,131,At Risk
16941,86,1,33.0,2,3,1,231,At Risk
14977,200,1,31.93,1,3,1,131,At Risk
14865,212,1,31.200000000000003,1,3,1,131,At Risk
14819,192,1,30.64,1,3,1,131,At Risk
17753,176,1,30.45,1,3,1,131,At Risk
16548,73,1,30.15,2,3,1,231,At Risk
15575,93,1,30.1,2,3,1,231,At Risk
17319,143,1,29.1,1,3,1,131,At Risk
15702,156,1,27.82,1,3,1,131,At Risk
17278,39,1,25.2,3,3,1,331,Loyal Customers
16454,81,2,24.05,2,4,1,241,At Risk
16537,115,1,23.35,2,3,1,231,At Risk
12606,156,1,21.0,1,3,1,131,At Risk
13112,15,1,20.6,5,3,1,531,Loyal Customers
15999,210,1,20.4,1,3,1,131,At Risk
16535,154,1,20.0,1,3,1,131,At Risk
13666,210,1,19.5,1,3,1,131,At Risk
13163,84,1,17.65,2,3,1,231,At Risk
17889,93,1,16.439999999999998,2,3,1,231,At Risk
17771,63,1,16.0,3,3,1,331,Loyal Customers
14191,203,1,15.9,1,3,1,131,At Risk
12846,156,1,15.58,1,3,1,131,At Risk
17040,24,1,13.52,4,3,1,431,Loyal Customers
17960,116,1,10.9,2,3,1,231,At Risk
14075,15,1,10.0,5,3,1,531,Loyal Customers
18115,172,1,9.7,1,3,1,131,At Risk
15777,43,1,9.3,3,3,1,331,Loyal Customers
15040,16,1,7.49,5,3,1,531,Loyal Customers
13277,14,1,6.9,5,3,1,531,Loyal Customers
15913,8,1,6.300000000000001,5,3,1,531,Loyal Customers
17327,37,1,4.25,4,3,1,431,Loyal Customers
14095,196,1,2.95,1,3,1,131,At Risk
13584,150,1,1.3,1,3,1,131,At Risk
